---------------------------------------------------------------------------------------------
Output for  sample-g.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2096932)
('total number of distinct words=', 36767)
('popular_threshold_word=', 1839.0)
('common_threshold_l_word=', 17464.0)
('common_threshold_u_word=', 19303.0)
('rare_threshold_word=', 34928.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|1452|share         |136      |
|1453|shoulders     |136      |
|1454|sign          |136      |
|1455|signior       |136      |
|1456|walking       |136      |
|1457|witch         |136      |
|1458|bertram       |135      |
|1459|blessed       |135      |
|1460|boys          |135      |
|1461|burning       |135      |
|1462|endure        |135      |
|1463|forgot        |135      |
|1464|human         |135      |
|1465|knees         |135      |
|1466|masters       |135      |
|1467|officers      |135      |
|1468|prevent       |135      |
|1469|shoulder      |135      |
|1470|whence        |135      |
|1471|cheek         |134      |
|1472|clifford      |134      |
|1473|eight         |134      |
|1474|gates         |134      |
|1475|lordship      |134      |
|1476|nine          |134      |
|1477|souls         |134      |
|1478|support       |134      |
|1479|unable        |134      |
|1480|adventures    |133      |
|1481|anxious       |133      |
|1482|catch         |133      |
|1483|fail          |133      |
|1484|fate          |133      |
|1485|handsome      |133      |
|1486|jest          |133      |
|1487|lend          |133      |
|1488|lucio         |133      |
|1489|apemantus     |132      |
|1490|brandon       |132      |
|1491|charles       |132      |
|1492|constant      |132      |
|1493|doors         |132      |
|1494|drop          |132      |
|1495|loose         |132      |
|1496|misery        |132      |
|1497|poet          |132      |
|1498|scorn         |132      |
|1499|convinced     |131      |
|1500|curse         |131      |
|1501|dies          |131      |
|1502|hero          |131      |
|1503|join          |131      |
|1504|passing       |131      |
|1505|raise         |131      |
|1506|sooner        |131      |
|1507|spend         |131      |
|1508|stranger      |131      |
|1509|affairs       |130      |
|1510|archive       |130      |
|1511|cost          |130      |
|1512|earnest       |130      |
|1513|filled        |130      |
|1514|guess         |130      |
|1515|signs         |130      |
|1516|wounds        |130      |
|1517|brief         |129      |
|1518|caius         |129      |
|1519|dreadful      |129      |
|1520|dying         |129      |
|1521|fears         |129      |
|1522|freely        |129      |
|1523|lothario      |129      |
|1524|norfolk       |129      |
|1525|possession    |129      |
|1526|probably      |129      |
|1527|purse         |129      |
|1528|weather       |129      |
|1529|beside        |128      |
|1530|bringing      |128      |
|1531|officer       |128      |
|1532|posthumus     |128      |
|1533|silver        |128      |
|1534|step          |128      |
|1535|tear          |128      |
|1536|agreed        |127      |
|1537|anselmo       |127      |
|1538|bitter        |127      |
|1539|double        |127      |
|1540|elizabeth     |127      |
|1541|humble        |127      |
|1542|laughed       |127      |
|1543|mounted       |127      |
|1544|search        |127      |
|1545|thence        |127      |
|1546|appears       |126      |
|1547|awake         |126      |
|1548|bread         |126      |
|1549|celia         |126      |
|1550|couple        |126      |
|1551|credit        |126      |
|1552|cure          |126      |
|1553|enchanted     |126      |
|1554|nearly        |126      |
|1555|obey          |126      |
|1556|patient       |126      |
|1557|permission    |126      |
|1558|produced      |126      |
|1559|sides         |126      |
|1560|sigh          |126      |
|1561|toward        |126      |
|1562|wert          |126      |
|1563|avoid         |125      |
|1564|front         |125      |
|1565|heat          |125      |
|1566|landlord      |125      |
|1567|moved         |125      |
|1568|pluck         |125      |
|1569|twelve        |125      |
|1570|whilst        |125      |
|1571|ajax          |124      |
|1572|camillo       |124      |
|1573|cheeks        |124      |
|1574|difficulty    |124      |
|1575|extremely     |124      |
|1576|feast         |124      |
|1577|fernando      |124      |
|1578|highbury      |124      |
|1579|rank          |124      |
|1580|stars         |124      |
|1581|suspicion     |124      |
|1582|thersites     |124      |
|1583|weeping       |124      |
|1584|armado        |123      |
|1585|authority     |123      |
|1586|bent          |123      |
|1587|discourse     |123      |
|1588|f             |123      |
|1589|fools         |123      |
|1590|footnote      |123      |
|1591|guilty        |123      |
|1592|holds         |123      |
|1593|malvolio      |123      |
|1594|maria         |123      |
|1595|observe       |123      |
|1596|offered       |123      |
|1597|provide       |123      |
|1598|safety        |123      |
|1599|silvia        |123      |
|1600|understanding |123      |
|1601|whither       |123      |
|1602|agreeable     |122      |
|1603|bred          |122      |
|1604|dust          |122      |
|1605|falls         |122      |
|1606|hotspur       |122      |
|1607|jack          |122      |
|1608|lovers        |122      |
|1609|lucentio      |122      |
|1610|moreover      |122      |
|1611|prisoner      |122      |
|1612|study         |122      |
|1613|verses        |122      |
|1614|wants         |122      |
|1615|yesterday     |122      |
|1616|arrived       |121      |
|1617|buried        |121      |
|1618|cries         |121      |
|1619|del           |121      |
|1620|delay         |121      |
|1621|fearful       |121      |
|1622|iron          |121      |
|1623|latter        |121      |
|1624|paragraph     |121      |
|1625|remembrance   |121      |
|1626|seated        |121      |
|1627|stairs        |121      |
|1628|troy          |121      |
|1629|whenever      |121      |
|1630|bassanio      |120      |
|1631|becomes       |120      |
|1632|blows         |120      |
|1633|commend       |120      |
|1634|costard       |120      |
|1635|courtesy      |120      |
|1636|crowns        |120      |
|1637|grown         |120      |
|1638|hortensio     |120      |
|1639|persuaded     |120      |
|1640|polonius      |120      |
|1641|shown         |120      |
|1642|throat        |120      |
|1643|various       |120      |
|1644|writ          |120      |
|1645|altogether    |119      |
|1646|aware         |119      |
|1647|bare          |119      |
|1648|cervantes     |119      |
|1649|claim         |119      |
|1650|express       |119      |
|1651|ignorant      |119      |
|1652|keeper        |119      |
|1653|lack          |119      |
|1654|serious       |119      |
|1655|song          |119      |
|1656|army          |118      |
|1657|brain         |118      |
|1658|faces         |118      |
|1659|fee           |118      |
|1660|hadst         |118      |
|1661|lafeu         |118      |
|1662|owner         |118      |
|1663|park          |118      |
|1664|reasons       |118      |
|1665|ulysses       |118      |
|1666|breakfast     |117      |
|1667|distress      |117      |
|1668|instantly     |117      |
|1669|lion          |117      |
|1670|outside       |117      |
|1671|owe           |117      |
|1672|prayers       |117      |
|1673|slender       |117      |
|1674|soot          |117      |
|1675|surprise      |117      |
|1676|wanting       |117      |
|1677|willing       |117      |
|1678|attended      |116      |
|1679|luck          |116      |
|1680|murderer      |116      |
|1681|provost       |116      |
|1682|quoth         |116      |
|1683|stones        |116      |
|1684|afternoon     |115      |
|1685|citizens      |115      |
|1686|described     |115      |
|1687|despair       |115      |
|1688|earnshaw      |115      |
|1689|mistake       |115      |
|1690|thither       |115      |
|1691|threw         |115      |
|1692|winter        |115      |
|1693|add           |114      |
|1694|burn          |114      |
|1695|burst         |114      |
|1696|curiosity     |114      |
|1697|dressed       |114      |
|1698|drum          |114      |
|1699|fled          |114      |
|1700|odd           |114      |
|1701|practice      |114      |
|1702|quarter       |114      |
|1703|shook         |114      |
|1704|spain         |114      |
|1705|abroad        |113      |
|1706|affair        |113      |
|1707|cathy         |113      |
|1708|exeter        |113      |
|1709|ferrars       |113      |
|1710|harry         |113      |
|1711|kinds         |113      |
|1712|merit         |113      |
|1713|plague        |113      |
|1714|remedy        |113      |
|1715|river         |113      |
|1716|slowly        |113      |
|1717|smith         |113      |
|1718|adieu         |112      |
|1719|awhile        |112      |
|1720|bianca        |112      |
|1721|bones         |112      |
|1722|circumstance  |112      |
|1723|demand        |112      |
|1724|holding       |112      |
|1725|housekeeper   |112      |
|1726|intelligence  |112      |
|1727|katherina     |112      |
|1728|leisure       |112      |
|1729|names         |112      |
|1730|remove        |112      |
|1731|suspect       |112      |
|1732|troth         |112      |
|1733|yonder        |112      |
|1734|begged        |111      |
|1735|bow           |111      |
|1736|complete      |111      |
|1737|dapple        |111      |
|1738|ebook         |111      |
|1739|ends          |111      |
|1740|feed          |111      |
|1741|fury          |111      |
|1742|grove         |111      |
|1743|habit         |111      |
|1744|motion        |111      |
|1745|opposite      |111      |
|1746|persuade      |111      |
|1747|picture       |111      |
|1748|proved        |111      |
|1749|radiance      |111      |
|1750|skill         |111      |
|1751|blessing      |110      |
|1752|cymbeline     |110      |
|1753|fill          |110      |
|1754|gallant       |110      |
|1755|ghost         |110      |
|1756|laughing      |110      |
|1757|lorenzo       |110      |
|1758|misfortune    |110      |
|1759|powers        |110      |
|1760|sentence      |110      |
|1761|sighs         |110      |
|1762|start         |110      |
|1763|subjects      |110      |
|1764|tied          |110      |
|1765|baptista      |109      |
|1766|chain         |109      |
|1767|comfortable   |109      |
|1768|consequence   |109      |
|1769|defend        |109      |
|1770|goodness      |109      |
|1771|hit           |109      |
|1772|katharine     |109      |
|1773|likewise      |109      |
|1774|macduff       |109      |
|1775|mention       |109      |
|1776|plan          |109      |
|1777|poins         |109      |
|1778|possessed     |109      |
|1779|shore         |109      |
|1780|sought        |109      |
|1781|tent          |109      |
|1782|thrown        |109      |
|1783|tone          |109      |
|1784|turns         |109      |
|1785|yard          |109      |
|1786|darkness      |108      |
|1787|faint         |108      |
|1788|fallen        |108      |
|1789|kate          |108      |
|1790|knee          |108      |
|1791|rare          |108      |
|1792|snow          |108      |
|1793|terror        |108      |
|1794|tonight       |108      |
|1795|tutor         |108      |
|1796|discovered    |107      |
|1797|doe           |107      |
|1798|evans         |107      |
|1799|flower        |107      |
|1800|forced        |107      |
|1801|ignorance     |107      |
|1802|pieces        |107      |
|1803|prepare       |107      |
|1804|required      |107      |
|1805|stick         |107      |
|1806|thick         |107      |
|1807|aloud         |106      |
|1808|bore          |106      |
|1809|brothers      |106      |
|1810|cheer         |106      |
|1811|coach         |106      |
|1812|daughters     |106      |
|1813|eternal       |106      |
|1814|expression    |106      |
|1815|finished      |106      |
|1816|laertes       |106      |
|1817|mischief      |106      |
|1818|plainly       |106      |
|1819|regan         |106      |
|1820|roderigo      |106      |
|1821|rude          |106      |
|1822|running       |106      |
|1823|smiling       |106      |
|1824|thief         |106      |
|1825|box           |105      |
|1826|conclusion    |105      |
|1827|coward        |105      |
|1828|crying        |105      |
|1829|dorothea      |105      |
|1830|fairies       |105      |
|1831|greatness     |105      |
|1832|hanging       |105      |
|1833|hoped         |105      |
|1834|hung          |105      |
|1835|influence     |105      |
|1836|listen        |105      |
|1837|moth          |105      |
|1838|quality       |105      |
|1839|shylock       |105      |
+----+--------------+---------+

Common Word
+-----+-----------------+---------+
|Rank |Word             |Frequency|
+-----+-----------------+---------+
|17464|frivolity        |3        |
|17465|frownes          |3        |
|17466|fumbling         |3        |
|17467|funerall         |3        |
|17468|fungus           |3        |
|17469|furlongs         |3        |
|17470|furtherance      |3        |
|17471|furze            |3        |
|17472|fusty            |3        |
|17473|gabble           |3        |
|17474|gaberdine        |3        |
|17475|gadding          |3        |
|17476|gads             |3        |
|17477|gaeta            |3        |
|17478|gaine            |3        |
|17479|gainer           |3        |
|17480|gaited           |3        |
|17481|gala             |3        |
|17482|galatea          |3        |
|17483|gallon           |3        |
|17484|gallons          |3        |
|17485|gambol           |3        |
|17486|gamesome         |3        |
|17487|gandharva        |3        |
|17488|ganelon          |3        |
|17489|gangs            |3        |
|17490|gardening        |3        |
|17491|garnish          |3        |
|17492|gascon           |3        |
|17493|gawds            |3        |
|17494|gayest           |3        |
|17495|gazer            |3        |
|17496|gazers           |3        |
|17497|gazeth           |3        |
|17498|genesis          |3        |
|17499|genitive         |3        |
|17500|gens             |3        |
|17501|gent             |3        |
|17502|gentiles         |3        |
|17503|geographical     |3        |
|17504|gerard           |3        |
|17505|gerfalcon        |3        |
|17506|giantess         |3        |
|17507|gibberish        |3        |
|17508|gibbets          |3        |
|17509|giddiness        |3        |
|17510|gig              |3        |
|17511|gills            |3        |
|17512|gingerbread      |3        |
|17513|giralda          |3        |
|17514|girdles          |3        |
|17515|girth            |3        |
|17516|girthed          |3        |
|17517|gladden          |3        |
|17518|glazed           |3        |
|17519|gleaned          |3        |
|17520|glimmered        |3        |
|17521|glimpses         |3        |
|17522|glisters         |3        |
|17523|glittered        |3        |
|17524|glorified        |3        |
|17525|gloriously       |3        |
|17526|glossed          |3        |
|17527|gloze            |3        |
|17528|glued            |3        |
|17529|godfathers       |3        |
|17530|godhead          |3        |
|17531|goers            |3        |
|17532|goffe            |3        |
|17533|gonzago          |3        |
|17534|gonzalez         |3        |
|17535|goodliest        |3        |
|17536|goodnesse        |3        |
|17537|gored            |3        |
|17538|gorges           |3        |
|17539|gory             |3        |
|17540|gossiping        |3        |
|17541|gouts            |3        |
|17542|gouty            |3        |
|17543|grab             |3        |
|17544|gracefully       |3        |
|17545|gracefulness     |3        |
|17546|gramercies       |3        |
|17547|granddaughter    |3        |
|17548|grandest         |3        |
|17549|grasps           |3        |
|17550|grates           |3        |
|17551|graven           |3        |
|17552|gravesend        |3        |
|17553|gravest          |3        |
|17554|greens           |3        |
|17555|greife           |3        |
|17556|grimy            |3        |
|17557|gripes           |3        |
|17558|griping          |3        |
|17559|grovel           |3        |
|17560|grub             |3        |
|17561|grubs            |3        |
|17562|grudged          |3        |
|17563|gruffly          |3        |
|17564|grumble          |3        |
|17565|grunt            |3        |
|17566|grunting         |3        |
|17567|guesses          |3        |
|17568|guillermo        |3        |
|17569|guisando         |3        |
|17570|gules            |3        |
|17571|hackneys         |3        |
|17572|hae              |3        |
|17573|hahse            |3        |
|17574|haile            |3        |
|17575|haire            |3        |
|17576|halcyon          |3        |
|17577|haled            |3        |
|17578|hales            |3        |
|17579|hallooing        |3        |
|17580|halters          |3        |
|17581|ham              |3        |
|17582|hams             |3        |
|17583|handfuls         |3        |
|17584|handles          |3        |
|17585|harbours         |3        |
|17586|harcourt         |3        |
|17587|hardihood        |3        |
|17588|hardiment        |3        |
|17589|hardiness        |3        |
|17590|harlots          |3        |
|17591|harts            |3        |
|17592|hatchet          |3        |
|17593|hater            |3        |
|17594|haters           |3        |
|17595|haught           |3        |
|17596|haughtiness      |3        |
|17597|haunch           |3        |
|17598|hawke            |3        |
|17599|hazle            |3        |
|17600|hazy             |3        |
|17601|heades           |3        |
|17602|headforemost     |3        |
|17603|headpiece        |3        |
|17604|headsman         |3        |
|17605|heaped           |3        |
|17606|hearkens         |3        |
|17607|hearses          |3        |
|17608|heartiness       |3        |
|17609|heathens         |3        |
|17610|heats            |3        |
|17611|hectors          |3        |
|17612|heeded           |3        |
|17613|heedlessness     |3        |
|17614|hees             |3        |
|17615|heifers          |3        |
|17616|helper           |3        |
|17617|helplessly       |3        |
|17618|helpmate         |3        |
|17619|hemlock          |3        |
|17620|hems             |3        |
|17621|hent             |3        |
|17622|heretofore       |3        |
|17623|heritage         |3        |
|17624|hernandez        |3        |
|17625|heroism          |3        |
|17626|herrings         |3        |
|17627|hest             |3        |
|17628|hews             |3        |
|17629|highborn         |3        |
|17630|hillock          |3        |
|17631|hillside         |3        |
|17632|hindmost         |3        |
|17633|hinting          |3        |
|17634|hissed           |3        |
|17635|hitch            |3        |
|17636|hoary            |3        |
|17637|hobble           |3        |
|17638|hobgoblin        |3        |
|17639|hoc              |3        |
|17640|hogs             |3        |
|17641|holidame         |3        |
|17642|holier           |3        |
|17643|holily           |3        |
|17644|hollows          |3        |
|17645|homespun         |3        |
|17646|homily           |3        |
|17647|honeysuckle      |3        |
|17648|honeysuckles     |3        |
|17649|hooded           |3        |
|17650|hoods            |3        |
|17651|hoodwink         |3        |
|17652|hoof             |3        |
|17653|hooked           |3        |
|17654|hoot             |3        |
|17655|hooted           |3        |
|17656|hopefully        |3        |
|17657|hopped           |3        |
|17658|horizontal       |3        |
|17659|horridly         |3        |
|17660|horsemanship     |3        |
|17661|hostage          |3        |
|17662|hostel           |3        |
|17663|houndsditch      |3        |
|17664|houseless        |3        |
|17665|housewives       |3        |
|17666|howsever         |3        |
|17667|hu               |3        |
|17668|hubbub           |3        |
|17669|hued             |3        |
|17670|hugged           |3        |
|17671|hughes           |3        |
|17672|humanely         |3        |
|17673|hummums          |3        |
|17674|humph            |3        |
|17675|hums             |3        |
|17676|hungerly         |3        |
|17677|huntress         |3        |
|17678|hurling          |3        |
|17679|hurries          |3        |
|17680|hyperion         |3        |
|17681|hypolita         |3        |
|17682|hysterical       |3        |
|17683|ibat             |3        |
|17684|icarus           |3        |
|17685|icicle           |3        |
|17686|icicles          |3        |
|17687|identified       |3        |
|17688|idolized         |3        |
|17689|ignominy         |3        |
|17690|illi             |3        |
|17691|imagines         |3        |
|17692|imbecility       |3        |
|17693|imbibed          |3        |
|17694|immaterial       |3        |
|17695|immodesty        |3        |
|17696|impartiality     |3        |
|17697|impassable       |3        |
|17698|impenetrable     |3        |
|17699|imperative       |3        |
|17700|imperceptibly    |3        |
|17701|impertinently    |3        |
|17702|implicitly       |3        |
|17703|implies          |3        |
|17704|impostors        |3        |
|17705|impotence        |3        |
|17706|impressure       |3        |
|17707|improperly       |3        |
|17708|improves         |3        |
|17709|improvident      |3        |
|17710|impurity         |3        |
|17711|inability        |3        |
|17712|inaccessible     |3        |
|17713|inadequate       |3        |
|17714|inadvertence     |3        |
|17715|inc              |3        |
|17716|incapacitated    |3        |
|17717|incessantly      |3        |
|17718|inclusive        |3        |
|17719|incontinence     |3        |
|17720|incontinency     |3        |
|17721|incorrect        |3        |
|17722|incredulity      |3        |
|17723|indecorous       |3        |
|17724|indeede          |3        |
|17725|indians          |3        |
|17726|indigest         |3        |
|17727|individuality    |3        |
|17728|indolent         |3        |
|17729|indued           |3        |
|17730|inexperienced    |3        |
|17731|inexpressibly    |3        |
|17732|inferiors        |3        |
|17733|inflicts         |3        |
|17734|informant        |3        |
|17735|infringed        |3        |
|17736|infusion         |3        |
|17737|inhabited        |3        |
|17738|injudicious      |3        |
|17739|injunctions      |3        |
|17740|injuring         |3        |
|17741|inkhorn          |3        |
|17742|inkstand         |3        |
|17743|inmate           |3        |
|17744|innovation       |3        |
|17745|inordinate       |3        |
|17746|inroads          |3        |
|17747|inscrutable      |3        |
|17748|insects          |3        |
|17749|insides          |3        |
|17750|insidious        |3        |
|17751|insignificant    |3        |
|17752|insincere        |3        |
|17753|insinuation      |3        |
|17754|insinuations     |3        |
|17755|inspected        |3        |
|17756|inspecting       |3        |
|17757|instigate        |3        |
|17758|instigated       |3        |
|17759|institute        |3        |
|17760|instituted       |3        |
|17761|instrumental     |3        |
|17762|insufficiency    |3        |
|17763|insuperable      |3        |
|17764|insuring         |3        |
|17765|intemperance     |3        |
|17766|intendment       |3        |
|17767|interchanged     |3        |
|17768|interdict        |3        |
|17769|intermediate     |3        |
|17770|intermingle      |3        |
|17771|interposing      |3        |
|17772|interpreters     |3        |
|17773|interprets       |3        |
|17774|interruptions    |3        |
|17775|intervening      |3        |
|17776|intervention     |3        |
|17777|intruded         |3        |
|17778|invade           |3        |
|17779|invaluable       |3        |
|17780|inverness        |3        |
|17781|invert           |3        |
|17782|investments      |3        |
|17783|inviolable       |3        |
|17784|invocate         |3        |
|17785|iove             |3        |
|17786|ipse             |3        |
|17787|irishman         |3        |
|17788|irreligious      |3        |
|17789|irritate         |3        |
|17790|irritating       |3        |
|17791|items            |3        |
|17792|iteration        |3        |
|17793|iwis             |3        |
|17794|jackasses        |3        |
|17795|jaded            |3        |
|17796|jailor           |3        |
|17797|jails            |3        |
|17798|jarteer          |3        |
|17799|jasmine          |3        |
|17800|jeopardy         |3        |
|17801|jephthah         |3        |
|17802|jerez            |3        |
|17803|jerkins          |3        |
|17804|jeronima         |3        |
|17805|jewellery        |3        |
|17806|jewish           |3        |
|17807|jiggered         |3        |
|17808|jineta           |3        |
|17809|jingling         |3        |
|17810|jocose           |3        |
|17811|jorge            |3        |
|17812|journeying       |3        |
|17813|joyless          |3        |
|17814|juggler          |3        |
|17815|jugs             |3        |
|17816|jule             |3        |
|17817|jumbled          |3        |
|17818|justicer         |3        |
|17819|justifying       |3        |
|17820|jutting          |3        |
|17821|keech            |3        |
|17822|kentish          |3        |
|17823|kerchief         |3        |
|17824|kernel           |3        |
|17825|kersey           |3        |
|17826|kichaka          |3        |
|17827|killer           |3        |
|17828|kimbolton        |3        |
|17829|kine             |3        |
|17830|kinesmen         |3        |
|17831|kinswoman        |3        |
|17832|kirkyard         |3        |
|17833|kitten           |3        |
|17834|kneading         |3        |
|17835|knog             |3        |
|17836|knowingly        |3        |
|17837|laborious        |3        |
|17838|lac              |3        |
|17839|lachrymose       |3        |
|17840|lagging          |3        |
|17841|lair             |3        |
|17842|laissez          |3        |
|17843|lameness         |3        |
|17844|lammas           |3        |
|17845|landmarks        |3        |
|17846|langage          |3        |
|17847|languishing      |3        |
|17848|languishment     |3        |
|17849|lapice           |3        |
|17850|lapsed           |3        |
|17851|larch            |3        |
|17852|latharuth        |3        |
|17853|lauded           |3        |
|17854|laura            |3        |
|17855|layer            |3        |
|17856|lazar            |3        |
|17857|leafy            |3        |
|17858|leagued          |3        |
|17859|leak             |3        |
|17860|leaky            |3        |
|17861|learnedly        |3        |
|17862|leas             |3        |
|17863|leash            |3        |
|17864|leeches          |3        |
|17865|leeds            |3        |
|17866|legacies         |3        |
|17867|legible          |3        |
|17868|leicester        |3        |
|17869|leisures         |3        |
|17870|lena             |3        |
|17871|lengthen         |3        |
|17872|lengthens        |3        |
|17873|leniently        |3        |
|17874|lenten           |3        |
|17875|leonati          |3        |
|17876|leopard          |3        |
|17877|lesse            |3        |
|17878|lessening        |3        |
|17879|levies           |3        |
|17880|levying          |3        |
|17881|lexicon          |3        |
|17882|libels           |3        |
|17883|libraries        |3        |
|17884|libya            |3        |
|17885|licking          |3        |
|17886|lictors          |3        |
|17887|liii             |3        |
|17888|likeliest        |3        |
|17889|likest           |3        |
|17890|limed            |3        |
|17891|limes            |3        |
|17892|limped           |3        |
|17893|ling             |3        |
|17894|lisp             |3        |
|17895|listed           |3        |
|17896|listless         |3        |
|17897|liv              |3        |
|17898|livelong         |3        |
|17899|liveth           |3        |
|17900|llana            |3        |
|17901|llc              |3        |
|17902|loads            |3        |
|17903|loathly          |3        |
|17904|loathness        |3        |
|17905|loftiest         |3        |
|17906|loftiness        |3        |
|17907|logic            |3        |
|17908|lombardy         |3        |
|17909|longings         |3        |
|17910|lookd            |3        |
|17911|lookee           |3        |
|17912|lookers          |3        |
|17913|lookout          |3        |
|17914|loop             |3        |
|17915|loosened         |3        |
|17916|looses           |3        |
|17917|loquacity        |3        |
|17918|losest           |3        |
|17919|loseth           |3        |
|17920|louring          |3        |
|17921|lubber           |3        |
|17922|luces            |3        |
|17923|lucianus         |3        |
|17924|lucina           |3        |
|17925|lucretius        |3        |
|17926|ludlow           |3        |
|17927|lumber           |3        |
|17928|lunatics         |3        |
|17929|lurked           |3        |
|17930|lustier          |3        |
|17931|lustrous         |3        |
|17932|lutes            |3        |
|17933|luxuries         |3        |
|17934|lv               |3        |
|17935|lvi              |3        |
|17936|lvii             |3        |
|17937|lviii            |3        |
|17938|ly               |3        |
|17939|lyes             |3        |
|17940|machiavel        |3        |
|17941|machinations     |3        |
|17942|madded           |3        |
|17943|maddened         |3        |
|17944|maddening        |3        |
|17945|madnes           |3        |
|17946|magazine         |3        |
|17947|magisterial      |3        |
|17948|magnificently    |3        |
|17949|magnified        |3        |
|17950|magnifying       |3        |
|17951|maguncia         |3        |
|17952|maharashtra      |3        |
|17953|maidenheads      |3        |
|17954|maidenhood       |3        |
|17955|maidenly         |3        |
|17956|mailing          |3        |
|17957|maimed           |3        |
|17958|malcontents      |3        |
|17959|maliciously      |3        |
|17960|mall             |3        |
|17961|mambrino         |3        |
|17962|manacled         |3        |
|17963|managers         |3        |
|17964|manfully         |3        |
|17965|mangle           |3        |
|17966|mania            |3        |
|17967|manifests        |3        |
|17968|mannish          |3        |
|17969|manors           |3        |
|17970|manuel           |3        |
|17971|maravedi         |3        |
|17972|marine           |3        |
|17973|marlborough      |3        |
|17974|marsis           |3        |
|17975|martyrs          |3        |
|17976|marvelling       |3        |
|17977|masques          |3        |
|17978|masterpiece      |3        |
|17979|mastership       |3        |
|17980|mater            |3        |
|17981|maternal         |3        |
|17982|mathematical     |3        |
|17983|matrimonial      |3        |
|17984|maturity         |3        |
|17985|maugre           |3        |
|17986|mazes            |3        |
|17987|mealy            |3        |
|17988|meats            |3        |
|17989|mechanic         |3        |
|17990|meddler          |3        |
|17991|medea            |3        |
|17992|medicinal        |3        |
|17993|meditate         |3        |
|17994|medlars          |3        |
|17995|medoro           |3        |
|17996|meekly           |3        |
|17997|mellencholly     |3        |
|17998|menaces          |3        |
|17999|mends            |3        |
|18000|mentally         |3        |
|18001|merchantability  |3        |
|18002|merriest         |3        |
|18003|metals           |3        |
|18004|metaphysics      |3        |
|18005|metre            |3        |
|18006|mexico           |3        |
|18007|mihi             |3        |
|18008|mildew           |3        |
|18009|mildewed         |3        |
|18010|millstones       |3        |
|18011|mimic            |3        |
|18012|mineral          |3        |
|18013|minerva          |3        |
|18014|mingo            |3        |
|18015|minos            |3        |
|18016|minstrelsy       |3        |
|18017|minuteness       |3        |
|18018|minx             |3        |
|18019|miry             |3        |
|18020|misconception    |3        |
|18021|misdeed          |3        |
|18022|misenum          |3        |
|18023|misers           |3        |
|18024|missionary       |3        |
|18025|missive          |3        |
|18026|misused          |3        |
|18027|mitch            |3        |
|18028|mitigation       |3        |
|18029|mitres           |3        |
|18030|mockeries        |3        |
|18031|molehill         |3        |
|18032|molest           |3        |
|18033|molten           |3        |
|18034|monger           |3        |
|18035|monosyllable     |3        |
|18036|montemayor       |3        |
|18037|moodily          |3        |
|18038|morgante         |3        |
|18039|morsels          |3        |
|18040|mortifications   |3        |
|18041|mosen            |3        |
|18042|motioning        |3        |
|18043|mottoes          |3        |
|18044|mountaineers     |3        |
|18045|mountainous      |3        |
|18046|mountebank       |3        |
|18047|mountebanks      |3        |
|18048|movables         |3        |
|18049|moveable         |3        |
|18050|mover            |3        |
|18051|mrigi            |3        |
|18052|muddied          |3        |
|18053|muffin           |3        |
|18054|muffle           |3        |
|18055|multiply         |3        |
|18056|murcher          |3        |
|18057|murky            |3        |
|18058|murrain          |3        |
|18059|murray           |3        |
|18060|murtherous       |3        |
|18061|muscular         |3        |
|18062|mustang          |3        |
|18063|mustered         |3        |
|18064|mustering        |3        |
|18065|myrabolans       |3        |
|18066|nab              |3        |
|18067|nandi            |3        |
|18068|nape             |3        |
|18069|napping          |3        |
|18070|narbon           |3        |
|18071|naturalised      |3        |
|18072|nave             |3        |
|18073|nayikas          |3        |
|18074|neare            |3        |
|18075|neared           |3        |
|18076|neatness         |3        |
|18077|nec              |3        |
|18078|needing          |3        |
|18079|neglection       |3        |
|18080|negotiations     |3        |
|18081|nel              |3        |
|18082|nemean           |3        |
|18083|nesciunt         |3        |
|18084|neutral          |3        |
|18085|nevils           |3        |
|18086|newt             |3        |
|18087|nicanor          |3        |
|18088|nickname         |3        |
|18089|nightwork        |3        |
|18090|nimbler          |3        |
|18091|nipple           |3        |
|18092|nips             |3        |
|18093|nob              |3        |
|18094|nominate         |3        |
|18095|nominated        |3        |
|18096|nomination       |3        |
|18097|nonce            |3        |
|18098|noodles          |3        |
|18099|nooks            |3        |
|18100|noose            |3        |
|18101|normans          |3        |
|18102|northampton      |3        |
|18103|norweyan         |3        |
|18104|nosegays         |3        |
|18105|notify           |3        |
|18106|notoriously      |3        |
|18107|nouns            |3        |
|18108|nous             |3        |
|18109|numb             |3        |
|18110|numbered         |3        |
|18111|nutmeg           |3        |
|18112|nutshell         |3        |
|18113|obduracy         |3        |
|18114|objecting        |3        |
|18115|objurgations     |3        |
|18116|oblations        |3        |
|18117|oblivious        |3        |
|18118|observable       |3        |
|18119|observances      |3        |
|18120|obstructions     |3        |
|18121|occupying        |3        |
|18122|occurring        |3        |
|18123|oceans           |3        |
|18124|ode              |3        |
|18125|odorous          |3        |
|18126|offal            |3        |
|18127|officials        |3        |
|18128|ohio             |3        |
|18129|olden            |3        |
|18130|ollas            |3        |
|18131|omened           |3        |
|18132|onnecessary      |3        |
|18133|onslaught        |3        |
|18134|operate          |3        |
|18135|operations       |3        |
|18136|oppen            |3        |
|18137|oracles          |3        |
|18138|oranges          |3        |
|18139|orbed            |3        |
